key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
17,"Battle","Königsschreck","Der Mogry-König Mogul Mog wurde im Zuge von „Königliche Konfrontation“ besiegt.",5," / ","","ui/icon/062000/062912.tex",2,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
18,"Battle","Laues Lüftchen","Der Primae Garuda wurde im Zuge von „Götterdämmerung - Garuda“ besiegt.",5," / ","","ui/icon/062000/062912.tex",2,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
19,"Disciples of War","Nur dem Schwert kannst du vertrauen I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Gladiator wurde erreicht.",5," / ","","ui/icon/030000/030408.tex",3,3,"gladiator",,,,,,,,,1,1,"AchievementHideCondition#0"
20,"Disciples of War","Nur dem Schwert kannst du vertrauen II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Gladiator wurde erreicht.",5," / ","","ui/icon/030000/030408.tex",3,3,"gladiator",,,,,,,,,2,1,"AchievementHideCondition#0"
21,"Disciples of War","Nur dem Schwert kannst du vertrauen III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Gladiator wurde erreicht.",5," / ","","ui/icon/030000/030408.tex",3,3,"gladiator",,,,,,,,,3,1,"AchievementHideCondition#0"
22,"Disciples of War","Nur dem Schwert kannst du vertrauen IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Gladiator wurde erreicht.",5," / ","","ui/icon/030000/030408.tex",3,3,"gladiator",,,,,,,,,4,1,"AchievementHideCondition#0"
23,"Disciples of War","Nur dem Schwert kannst du vertrauen V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Gladiator wurde erreicht.",5," / ","","ui/icon/030000/030408.tex",3,3,"gladiator",,,,,,,,,5,1,"AchievementHideCondition#0"
24,"Disciples of War","Zwei Fäuste für Eorzea I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Faustkämpfer wurde erreicht.",5," / ","","ui/icon/031000/031004.tex",3,3,"pugilist",,,,,,,,,21,1,"AchievementHideCondition#0"
25,"Disciples of War","Zwei Fäuste für Eorzea II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Faustkämpfer wurde erreicht.",5," / ","","ui/icon/031000/031004.tex",3,3,"pugilist",,,,,,,,,22,1,"AchievementHideCondition#0"
26,"Disciples of War","Zwei Fäuste für Eorzea III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Faustkämpfer wurde erreicht.",5," / ","","ui/icon/031000/031004.tex",3,3,"pugilist",,,,,,,,,23,1,"AchievementHideCondition#0"
27,"Disciples of War","Zwei Fäuste für Eorzea IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Faustkämpfer wurde erreicht.",5," / ","","ui/icon/031000/031004.tex",3,3,"pugilist",,,,,,,,,24,1,"AchievementHideCondition#0"
28,"Disciples of War","Zwei Fäuste für Eorzea V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Faustkämpfer wurde erreicht.",5," / ","","ui/icon/031000/031004.tex",3,3,"pugilist",,,,,,,,,25,1,"AchievementHideCondition#0"
29,"Disciples of War","Das Kriegsbeil ausgraben I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Marodeur wurde erreicht.",5," / ","","ui/icon/031000/031409.tex",3,3,"marauder",,,,,,,,,41,1,"AchievementHideCondition#0"
30,"Disciples of War","Das Kriegsbeil ausgraben II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Marodeur wurde erreicht.",5," / ","","ui/icon/031000/031409.tex",3,3,"marauder",,,,,,,,,42,1,"AchievementHideCondition#0"
31,"Disciples of War","Das Kriegsbeil ausgraben III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Marodeur wurde erreicht.",5," / ","","ui/icon/031000/031409.tex",3,3,"marauder",,,,,,,,,43,1,"AchievementHideCondition#0"
32,"Disciples of War","Das Kriegsbeil ausgraben IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Marodeur wurde erreicht.",5," / ","","ui/icon/031000/031409.tex",3,3,"marauder",,,,,,,,,44,1,"AchievementHideCondition#0"
33,"Disciples of War","Das Kriegsbeil ausgraben V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Marodeur wurde erreicht.",5," / ","","ui/icon/031000/031409.tex",3,3,"marauder",,,,,,,,,45,1,"AchievementHideCondition#0"
34,"Disciples of War","Von der Pike auf I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Pikenier wurde erreicht.",5," / ","","ui/icon/031000/031816.tex",3,3,"lancer",,,,,,,,,61,1,"AchievementHideCondition#0"
35,"Disciples of War","Von der Pike auf II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Pikenier wurde erreicht.",5," / ","","ui/icon/031000/031816.tex",3,3,"lancer",,,,,,,,,62,1,"AchievementHideCondition#0"
36,"Disciples of War","Von der Pike auf III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Pikenier wurde erreicht.",5," / ","","ui/icon/031000/031816.tex",3,3,"lancer",,,,,,,,,63,1,"AchievementHideCondition#0"
37,"Disciples of War","Von der Pike auf IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Pikenier wurde erreicht.",5," / ","","ui/icon/031000/031816.tex",3,3,"lancer",,,,,,,,,64,1,"AchievementHideCondition#0"
38,"Disciples of War","Von der Pike auf V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Pikenier wurde erreicht.",5," / ","","ui/icon/031000/031816.tex",3,3,"lancer",,,,,,,,,65,1,"AchievementHideCondition#0"
39,"Disciples of War","Den Bogen raus I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Waldläufer wurde erreicht.",5," / ","","ui/icon/032000/032204.tex",3,3,"archer",,,,,,,,,81,1,"AchievementHideCondition#0"
40,"Disciples of War","Den Bogen raus II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Waldläufer wurde erreicht.",5," / ","","ui/icon/032000/032204.tex",3,3,"archer",,,,,,,,,82,1,"AchievementHideCondition#0"
41,"Disciples of War","Den Bogen raus III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Waldläufer wurde erreicht.",5," / ","","ui/icon/032000/032204.tex",3,3,"archer",,,,,,,,,83,1,"AchievementHideCondition#0"
42,"Disciples of War","Den Bogen raus IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Waldläufer wurde erreicht.",5," / ","","ui/icon/032000/032204.tex",3,3,"archer",,,,,,,,,84,1,"AchievementHideCondition#0"
43,"Disciples of War","Den Bogen raus V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Waldläufer wurde erreicht.",5," / ","","ui/icon/032000/032204.tex",3,3,"archer",,,,,,,,,85,1,"AchievementHideCondition#0"
44,"General","Meister des Krieges","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 wurde in allen Klassen der Kriegerdisziplin erreicht.",20,"Warmonger / Warmonger","","ui/icon/002000/002547.tex",1,26,,,,,,,,,,1,1,"AchievementHideCondition#0"
45,"Disciples of Magic","DAS ist mein Zauberstab I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Druide wurde erreicht.",5," / ","","ui/icon/032000/032611.tex",3,3,"conjurer",,,,,,,,,1,1,"AchievementHideCondition#0"
46,"Disciples of Magic","DAS ist mein Zauberstab II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Druide wurde erreicht.",5," / ","","ui/icon/032000/032611.tex",3,3,"conjurer",,,,,,,,,2,1,"AchievementHideCondition#0"
47,"Disciples of Magic","DAS ist mein Zauberstab III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Druide wurde erreicht.",5," / ","","ui/icon/032000/032611.tex",3,3,"conjurer",,,,,,,,,3,1,"AchievementHideCondition#0"
48,"Disciples of Magic","DAS ist mein Zauberstab IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Druide wurde erreicht.",5," / ","","ui/icon/032000/032611.tex",3,3,"conjurer",,,,,,,,,4,1,"AchievementHideCondition#0"
49,"Disciples of Magic","DAS ist mein Zauberstab V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Druide wurde erreicht.",5," / ","","ui/icon/032000/032611.tex",3,3,"conjurer",,,,,,,,,5,1,"AchievementHideCondition#0"
50,"Disciples of Magic","Bringt eure Toten raus I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Thaumaturg wurde erreicht.",5," / ","","ui/icon/032000/032806.tex",3,3,"thaumaturge",,,,,,,,,21,1,"AchievementHideCondition#0"
51,"Disciples of Magic","Bringt eure Toten raus II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Thaumaturg wurde erreicht.",5," / ","","ui/icon/032000/032806.tex",3,3,"thaumaturge",,,,,,,,,22,1,"AchievementHideCondition#0"
52,"Disciples of Magic","Bringt eure Toten raus III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Thaumaturg wurde erreicht.",5," / ","","ui/icon/032000/032806.tex",3,3,"thaumaturge",,,,,,,,,23,1,"AchievementHideCondition#0"
53,"Disciples of Magic","Bringt eure Toten raus IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Thaumaturg wurde erreicht.",5," / ","","ui/icon/032000/032806.tex",3,3,"thaumaturge",,,,,,,,,24,1,"AchievementHideCondition#0"
54,"Disciples of Magic","Bringt eure Toten raus V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Thaumaturg wurde erreicht.",5," / ","","ui/icon/032000/032806.tex",3,3,"thaumaturge",,,,,,,,,25,1,"AchievementHideCondition#0"
55,"General","Meister der Magie","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 wurde in allen Klassen der Magierdisziplin erreicht.",20,"Archmage / Archmage","","ui/icon/002000/002658.tex",1,26,,,,,,,,,,2,1,"AchievementHideCondition#0"
56,"General","Tausendsassa","Die Errungenschaften „Meister des Krieges“ und „Meister der Magie“ wurden freigespielt.",30," / ","Paragon's Crown","ui/icon/002000/002517.tex",4,2,"Mastering War I","Mastering Magic I",,,,,,,,3,1,"AchievementHideCondition#0"
57,"Disciples of the Hand","Aus anderem Holz I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Zimmerer wurde erreicht.",5," / ","","ui/icon/035000/035001.tex",3,3,"carpenter",,,,,,,,,1,1,"AchievementHideCondition#0"
58,"Disciples of the Hand","Aus anderem Holz II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Zimmerer wurde erreicht.",5," / ","","ui/icon/035000/035001.tex",3,3,"carpenter",,,,,,,,,2,1,"AchievementHideCondition#0"
59,"Disciples of the Hand","Aus anderem Holz III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Zimmerer wurde erreicht.",5," / ","","ui/icon/035000/035001.tex",3,3,"carpenter",,,,,,,,,3,1,"AchievementHideCondition#0"
60,"Disciples of the Hand","Aus anderem Holz IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Zimmerer wurde erreicht.",5," / ","","ui/icon/035000/035001.tex",3,3,"carpenter",,,,,,,,,4,1,"AchievementHideCondition#0"
61,"Disciples of the Hand","Aus anderem Holz V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Zimmerer wurde erreicht.",5," / ","","ui/icon/035000/035001.tex",3,3,"carpenter",,,,,,,,,5,1,"AchievementHideCondition#0"
62,"Disciples of the Hand","Seines Glückes Schmied I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Grobschmied wurde erreicht.",5," / ","","ui/icon/035000/035106.tex",3,3,"blacksmith",,,,,,,,,21,1,"AchievementHideCondition#0"
63,"Disciples of the Hand","Seines Glückes Schmied II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Grobschmied wurde erreicht.",5," / ","","ui/icon/035000/035106.tex",3,3,"blacksmith",,,,,,,,,22,1,"AchievementHideCondition#0"
64,"Disciples of the Hand","Seines Glückes Schmied III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Grobschmied wurde erreicht.",5," / ","","ui/icon/035000/035106.tex",3,3,"blacksmith",,,,,,,,,23,1,"AchievementHideCondition#0"
65,"Disciples of the Hand","Seines Glückes Schmied IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Grobschmied wurde erreicht.",5," / ","","ui/icon/035000/035106.tex",3,3,"blacksmith",,,,,,,,,24,1,"AchievementHideCondition#0"
66,"Disciples of the Hand","Seines Glückes Schmied V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Grobschmied wurde erreicht.",5," / ","","ui/icon/035000/035106.tex",3,3,"blacksmith",,,,,,,,,25,1,"AchievementHideCondition#0"
67,"Disciples of the Hand","Das Geheimnis des Stahls I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Plattner wurde erreicht.",5," / ","","ui/icon/035000/035203.tex",3,3,"armorer",,,,,,,,,41,1,"AchievementHideCondition#0"
68,"Disciples of the Hand","Das Geheimnis des Stahls II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Plattner wurde erreicht.",5," / ","","ui/icon/035000/035203.tex",3,3,"armorer",,,,,,,,,42,1,"AchievementHideCondition#0"
69,"Disciples of the Hand","Das Geheimnis des Stahls III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Plattner wurde erreicht.",5," / ","","ui/icon/035000/035203.tex",3,3,"armorer",,,,,,,,,43,1,"AchievementHideCondition#0"
70,"Disciples of the Hand","Das Geheimnis des Stahls IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Plattner wurde erreicht.",5," / ","","ui/icon/035000/035203.tex",3,3,"armorer",,,,,,,,,44,1,"AchievementHideCondition#0"
71,"Disciples of the Hand","Das Geheimnis des Stahls V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Plattner wurde erreicht.",5," / ","","ui/icon/035000/035203.tex",3,3,"armorer",,,,,,,,,45,1,"AchievementHideCondition#0"
72,"Disciples of the Hand","Herz aus Gold I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Goldschmied wurde erreicht.",5," / ","","ui/icon/035000/035301.tex",3,3,"goldsmith",,,,,,,,,61,1,"AchievementHideCondition#0"
73,"Disciples of the Hand","Herz aus Gold II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Goldschmied wurde erreicht.",5," / ","","ui/icon/035000/035301.tex",3,3,"goldsmith",,,,,,,,,62,1,"AchievementHideCondition#0"
74,"Disciples of the Hand","Herz aus Gold III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Goldschmied wurde erreicht.",5," / ","","ui/icon/035000/035301.tex",3,3,"goldsmith",,,,,,,,,63,1,"AchievementHideCondition#0"
75,"Disciples of the Hand","Herz aus Gold IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Goldschmied wurde erreicht.",5," / ","","ui/icon/035000/035301.tex",3,3,"goldsmith",,,,,,,,,64,1,"AchievementHideCondition#0"
76,"Disciples of the Hand","Herz aus Gold V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Goldschmied wurde erreicht.",5," / ","","ui/icon/035000/035301.tex",3,3,"goldsmith",,,,,,,,,65,1,"AchievementHideCondition#0"
77,"Disciples of the Hand","Ganz in Leder I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Gerber wurde erreicht.",5," / ","","ui/icon/035000/035404.tex",3,3,"leatherworker",,,,,,,,,81,1,"AchievementHideCondition#0"
78,"Disciples of the Hand","Ganz in Leder II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Gerber wurde erreicht.",5," / ","","ui/icon/035000/035404.tex",3,3,"leatherworker",,,,,,,,,82,1,"AchievementHideCondition#0"
79,"Disciples of the Hand","Ganz in Leder III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Gerber wurde erreicht.",5," / ","","ui/icon/035000/035404.tex",3,3,"leatherworker",,,,,,,,,83,1,"AchievementHideCondition#0"
80,"Disciples of the Hand","Ganz in Leder IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Gerber wurde erreicht.",5," / ","","ui/icon/035000/035404.tex",3,3,"leatherworker",,,,,,,,,84,1,"AchievementHideCondition#0"
81,"Disciples of the Hand","Ganz in Leder V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Gerber wurde erreicht.",5," / ","","ui/icon/035000/035404.tex",3,3,"leatherworker",,,,,,,,,85,1,"AchievementHideCondition#0"
82,"Disciples of the Hand","Eorzeas neue Kleider I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Weber wurde erreicht.",5," / ","","ui/icon/035000/035501.tex",3,3,"weaver",,,,,,,,,101,1,"AchievementHideCondition#0"
83,"Disciples of the Hand","Eorzeas neue Kleider II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Weber wurde erreicht.",5," / ","","ui/icon/035000/035501.tex",3,3,"weaver",,,,,,,,,102,1,"AchievementHideCondition#0"
84,"Disciples of the Hand","Eorzeas neue Kleider III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Weber wurde erreicht.",5," / ","","ui/icon/035000/035501.tex",3,3,"weaver",,,,,,,,,103,1,"AchievementHideCondition#0"
85,"Disciples of the Hand","Eorzeas neue Kleider IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Weber wurde erreicht.",5," / ","","ui/icon/035000/035501.tex",3,3,"weaver",,,,,,,,,104,1,"AchievementHideCondition#0"
86,"Disciples of the Hand","Eorzeas neue Kleider V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Weber wurde erreicht.",5," / ","","ui/icon/035000/035501.tex",3,3,"weaver",,,,,,,,,105,1,"AchievementHideCondition#0"
87,"Disciples of the Hand","Gut gemischt ist halb gewonnen I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Alchemist wurde erreicht.",5," / ","","ui/icon/035000/035604.tex",3,3,"alchemist",,,,,,,,,121,1,"AchievementHideCondition#0"
88,"Disciples of the Hand","Gut gemischt ist halb gewonnen II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Alchemist wurde erreicht.",5," / ","","ui/icon/035000/035604.tex",3,3,"alchemist",,,,,,,,,122,1,"AchievementHideCondition#0"
89,"Disciples of the Hand","Gut gemischt ist halb gewonnen III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Alchemist wurde erreicht.",5," / ","","ui/icon/035000/035604.tex",3,3,"alchemist",,,,,,,,,123,1,"AchievementHideCondition#0"
90,"Disciples of the Hand","Gut gemischt ist halb gewonnen IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Alchemist wurde erreicht.",5," / ","","ui/icon/035000/035604.tex",3,3,"alchemist",,,,,,,,,124,1,"AchievementHideCondition#0"
91,"Disciples of the Hand","Gut gemischt ist halb gewonnen V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Alchemist wurde erreicht.",5," / ","","ui/icon/035000/035604.tex",3,3,"alchemist",,,,,,,,,125,1,"AchievementHideCondition#0"
92,"Disciples of the Hand","Der richtige Pfiff I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Gourmet wurde erreicht.",5," / ","","ui/icon/035000/035704.tex",3,3,"culinarian",,,,,,,,,141,1,"AchievementHideCondition#0"
93,"Disciples of the Hand","Der richtige Pfiff II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Gourmet wurde erreicht.",5," / ","","ui/icon/035000/035704.tex",3,3,"culinarian",,,,,,,,,142,1,"AchievementHideCondition#0"
94,"Disciples of the Hand","Der richtige Pfiff III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Gourmet wurde erreicht.",5," / ","","ui/icon/035000/035704.tex",3,3,"culinarian",,,,,,,,,143,1,"AchievementHideCondition#0"
95,"Disciples of the Hand","Der richtige Pfiff IV","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 40 als Gourmet wurde erreicht.",5," / ","","ui/icon/035000/035704.tex",3,3,"culinarian",,,,,,,,,144,1,"AchievementHideCondition#0"
96,"Disciples of the Hand","Der richtige Pfiff V","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 als Gourmet wurde erreicht.",5," / ","","ui/icon/035000/035704.tex",3,3,"culinarian",,,,,,,,,145,1,"AchievementHideCondition#0"
97,"General","Meister des Handwerks","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 50 wurde in allen Klassen der Handwerkerdisziplin erreicht.",20,"Builder of the Realm / Builder of the Realm","","ui/icon/061000/061269.tex",1,26,,,,,,,,,,21,1,"AchievementHideCondition#0"
98,"Disciples of the Land","Gute Miene zur Mine I","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 10 als Minenarbeiter wurde erreicht.",5," / ","","ui/icon/038000/038003.tex",3,3,"miner",,,,,,,,,1,1,"AchievementHideCondition#0"
99,"Disciples of the Land","Gute Miene zur Mine II","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 20 als Minenarbeiter wurde erreicht.",5," / ","","ui/icon/038000/038003.tex",3,3,"miner",,,,,,,,,2,1,"AchievementHideCondition#0"
100,"Disciples of the Land","Gute Miene zur Mine III","Er<SoftHyphen/>fah<SoftHyphen/>rungs<SoftHyphen/>stufe 30 als Minenarbeiter wurde erreicht.",5," / ","","ui/icon/038000/038003.tex",3,3,"miner",,,,,,,,,3,1,"AchievementHideCondition#0"
